"link","name","topic","difficulty","popularity","comment","status","solution","concept_covered","created_at","updated_at"
"https://leetcode.com/problems/reorganize-string/","Reorganize String","GREEDY","MEDIUM",1103900,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/replace-question-marks-in-string-to-minimize-its-value/","Replace Question Marks in String to Minimize Its Value","GREEDY","MEDIUM",63810,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/reschedule-meetings-for-maximum-free-time-i/","Reschedule Meetings for Maximum Free Time I","GREEDY","MEDIUM",205773,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/reschedule-meetings-for-maximum-free-time-ii/","Reschedule Meetings for Maximum Free Time II","GREEDY","MEDIUM",141914,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/reverse-subarray-to-maximize-array-value/","Reverse Subarray To Maximize Array Value","GREEDY","HARD",21149,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/sell-diminishing-valued-colored-balls/","Sell Diminishing-Valued Colored Balls","GREEDY","MEDIUM",158340,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/separate-black-and-white-balls/","Separate Black and White Balls","GREEDY","MEDIUM",294164,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/set-intersection-size-at-least-two/","Set Intersection Size At Least Two","GREEDY","HARD",171482,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/shortest-distance-after-road-addition-queries-ii/","Shortest Distance After Road Addition Queries II","GREEDY","HARD",60171,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/shortest-impossible-sequence-of-rolls/","Shortest Impossible Sequence of Rolls","GREEDY","HARD",28413,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/shortest-string-that-contains-three-strings/","Shortest String That Contains Three Strings","GREEDY","MEDIUM",63389,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/shortest-unsorted-continuous-subarray/","Shortest Unsorted Continuous Subarray","GREEDY","MEDIUM",1067093,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/shortest-way-to-form-string/","Shortest Way to Form String","GREEDY","MEDIUM",186055,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-divisible-digit-product-ii/","Smallest Divisible Digit Product II","GREEDY","HARD",154987,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-k-length-subsequence-with-occurrences-of-a-letter/","Smallest K-Length Subsequence With Occurrences of a Letter","GREEDY","HARD",30552,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-missing-non-negative-integer-after-operations/","Smallest Missing Non-negative Integer After Operations","GREEDY","MEDIUM",208105,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-number-with-given-digit-product/","Smallest Number With Given Digit Product","GREEDY","MEDIUM",3707,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists/","Smallest Range Covering Elements from K Lists","GREEDY","HARD",362573,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-range-ii/","Smallest Range II","GREEDY","MEDIUM",179471,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-string-with-a-given-numeric-value/","Smallest String With A Given Numeric Value","GREEDY","MEDIUM",159133,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-subarray-to-sort-in-every-sliding-window/","Smallest Subarray to Sort in Every Sliding Window","GREEDY","MEDIUM",1479,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/smallest-subsequence-of-distinct-characters/","Smallest Subsequence of Distinct Characters","GREEDY","MEDIUM",276416,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/split-a-string-in-balanced-strings/","Split a String in Balanced Strings","GREEDY","EASY",462964,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/split-array-into-consecutive-subsequences/","Split Array into Consecutive Subsequences","GREEDY","MEDIUM",292057,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/split-concatenated-strings/","Split Concatenated Strings","GREEDY","MEDIUM",17615,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/split-with-minimum-sum/","Split With Minimum Sum","GREEDY","EASY",75400,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/stamping-the-grid/","Stamping the Grid","GREEDY","HARD",30235,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/stamping-the-sequence/","Stamping The Sequence","GREEDY","HARD",105921,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/stone-game-ix/","Stone Game IX","GREEDY","MEDIUM",162543,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/stone-game-vi/","Stone Game VI","GREEDY","MEDIUM",52027,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/string-without-aaa-or-bbb/","String Without AAA or BBB","GREEDY","MEDIUM",140892,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/strong-password-checker/","Strong Password Checker","GREEDY","HARD",364959,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/subsequence-of-size-k-with-the-largest-even-sum/","Subsequence of Size K With the Largest Even Sum","GREEDY","MEDIUM",14458,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/sum-game/","Sum Game","GREEDY","MEDIUM",176298,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/super-washing-machines/","Super Washing Machines","GREEDY","HARD",95643,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/task-scheduler/","Task Scheduler","GREEDY","MEDIUM",1636899,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/the-number-of-weak-characters-in-the-game/","The Number of Weak Characters in the Game","GREEDY","MEDIUM",271105,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/the-wording-game/","The Wording Game","GREEDY","HARD",1559,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/transform-array-to-all-equal-elements/","Transform Array to All Equal Elements","GREEDY","MEDIUM",95320,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/transform-binary-string-using-subsequence-sort/","Transform Binary String Using Subsequence Sort","GREEDY","MEDIUM",38437,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/two-city-scheduling/","Two City Scheduling","GREEDY","MEDIUM",431576,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/two-furthest-houses-with-different-colors/","Two Furthest Houses With Different Colors","GREEDY","EASY",317465,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/using-a-robot-to-print-the-lexicographically-smallest-string/","Using a Robot to Print the Lexicographically Smallest String","GREEDY","MEDIUM",179619,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/valid-palindrome-ii/","Valid Palindrome II","GREEDY","EASY",2711512,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/valid-triangle-number/","Valid Triangle Number","GREEDY","MEDIUM",668436,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/wiggle-sort/","Wiggle Sort","GREEDY","MEDIUM",234278,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/wiggle-sort-ii/","Wiggle Sort II","GREEDY","MEDIUM",570608,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/word-abbreviation/","Word Abbreviation","GREEDY","HARD",54706,,"LOCKED",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/zero-array-transformation-iii/","Zero Array Transformation III","GREEDY","MEDIUM",143195,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-discards-to-balance-inventory/"," Minimum Discards to Balance Inventory","HASH TABLE","MEDIUM",60117,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/4sum-ii/","4Sum II","HASH TABLE","MEDIUM",689789,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/alert-using-same-key-card-three-or-more-times-in-a-one-hour-period/","Alert Using Same Key-Card Three or More Times in a One Hour Period","HASH TABLE","MEDIUM",111913,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/alphabet-board-path/","Alphabet Board Path","HASH TABLE","MEDIUM",118096,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/alt-and-tab-simulation/","Alt and Tab Simulation","HASH TABLE","MEDIUM",2474,,"LOCKED",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/analyze-user-website-visit-pattern/","Analyze User Website Visit Pattern","HASH TABLE","MEDIUM",299926,,"LOCKED",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/apply-discount-every-n-orders/","Apply Discount Every n Orders","HASH TABLE","MEDIUM",47275,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/apply-operations-to-make-string-empty/","Apply Operations to Make String Empty","HASH TABLE","MEDIUM",59104,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/arithmetic-subarrays/","Arithmetic Subarrays","HASH TABLE","MEDIUM",192370,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/assign-elements-to-groups-with-constraints/","Assign Elements to Groups with Constraints","HASH TABLE","MEDIUM",78680,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/before-and-after-puzzle/","Before and After Puzzle","HASH TABLE","MEDIUM",25368,,"LOCKED",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/best-poker-hand/","Best Poker Hand","HASH TABLE","EASY",91440,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/better-compression-of-string/","Better Compression of String","HASH TABLE","MEDIUM",8207,,"LOCKED",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/binary-subarrays-with-sum/","Binary Subarrays With Sum","HASH TABLE","MEDIUM",852024,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/brick-wall/","Brick Wall","HASH TABLE","MEDIUM",315289,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/brightest-position-on-street/","Brightest Position on Street","HASH TABLE","MEDIUM",29594,,"LOCKED",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/buddy-strings/","Buddy Strings","HASH TABLE","EASY",886265,,"SUCCESS","class Solution {
public:
    bool buddyStrings(string s, string goal) {
        int n = s.size();

        vector<int> freq(26, 0);
        bool flag = false;

        if (goal.size() != n) {
            return false;
        }
        vector<int> diff;
        int i = 0;
        while (i < n) {
            if (s[i] != goal[i]) {
                diff.push_back(i);
            }
            freq[s[i] - 'a']++;
            if (freq[s[i] - 'a'] > 1) {
                flag = true;
            }
            i++;
        }
        if (diff.size() == 0) {
            return flag;
        }
        if (diff.size() == 2) {
            int j = diff[0], k = diff[1];
            return s[j] == goal[k] && goal[j] == s[k];
        }
        return false;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/bulls-and-cows/","Bulls and Cows","HASH TABLE","MEDIUM",879242,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/calculate-score-after-performing-instructions/","Calculate Score After Performing Instructions","HASH TABLE","MEDIUM",73668,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/can-convert-string-in-k-moves/","Can Convert String in K Moves","HASH TABLE","MEDIUM",72792,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/card-flipping-game/","Card Flipping Game","HASH TABLE","MEDIUM",55377,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/change-minimum-characters-to-satisfy-one-of-three-conditions/","Change Minimum Characters to Satisfy One of Three Conditions","HASH TABLE","MEDIUM",44941,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-array-formation-through-concatenation/","Check Array Formation Through Concatenation","HASH TABLE","EASY",164514,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-distances-between-same-letters/","Check Distances Between Same Letters","HASH TABLE","EASY",93413,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-all-characters-have-equal-number-of-occurrences/","Check if All Characters Have Equal Number of Occurrences","HASH TABLE","EASY",234917,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-all-the-integers-in-a-range-are-covered/","Check if All the Integers in a Range Are Covered","HASH TABLE","EASY",142188,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-an-array-is-consecutive/","Check if an Array Is Consecutive","HASH TABLE","EASY",13134,,"LOCKED",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-any-element-has-prime-frequency/","Check if Any Element Has Prime Frequency","HASH TABLE","EASY",95813,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-array-is-good/","Check if Array is Good","HASH TABLE","EASY",321909,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-array-pairs-are-divisible-by-k/","Check If Array Pairs Are Divisible by k","HASH TABLE","MEDIUM",462027,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-every-row-and-column-contains-all-numbers/","Check if Every Row and Column Contains All Numbers","HASH TABLE","EASY",225807,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-number-has-equal-digit-count-and-digit-value/","Check if Number Has Equal Digit Count and Digit Value","HASH TABLE","EASY",122911,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-one-string-swap-can-make-strings-equal/","Check if One String Swap Can Make Strings Equal","HASH TABLE","EASY",638457,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-ii/","Check if Strings Can be Made Equal With Operations II","HASH TABLE","MEDIUM",195567,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-the-number-is-fascinating/","Check if The Number is Fascinating","HASH TABLE","EASY",124469,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-if-the-sentence-is-pangram/","Check if the Sentence Is Pangram","HASH TABLE","EASY",698521,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/check-whether-two-strings-are-almost-equivalent/","Check Whether Two Strings are Almost Equivalent","HASH TABLE","EASY",133707,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/closest-equal-element-queries/","Closest Equal Element Queries","HASH TABLE","MEDIUM",205709,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/closest-room/","Closest Room","HASH TABLE","HARD",31315,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character/","Compare Strings by Frequency of the Smallest Character","HASH TABLE","MEDIUM",150384,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/contains-duplicate/","Contains Duplicate","HASH TABLE","EASY",10730673,,"SUCCESS","class Solution {
public:
    bool containsDuplicate(vector<int>& nums) {  
        unordered_map<int,int> mp;
        for(auto it:nums){
            if(mp.contains(it)){
                return true;
            }
            mp[it]++;
        }
        return false;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/contains-duplicate-ii/","Contains Duplicate II","HASH TABLE","EASY",3739478,,"SUCCESS","class Solution {
public:
    bool containsNearbyDuplicate(vector<int>& nums, int k) {
        unordered_map<int, int> mp;
        int n = nums.size();
        for (int i = 0; i < n; i++) {
            if (mp.contains(nums[i]) && i - mp[nums[i]] <= k) {
                return true;
            }
            mp[nums[i]] = i;
        }
        return false;
        ;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/contains-duplicate-iii/","Contains Duplicate III","HASH TABLE","HARD",1319846,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/contiguous-array/","Contiguous Array","HASH TABLE","MEDIUM",1409800,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/continuous-subarray-sum/","Continuous Subarray Sum","HASH TABLE","MEDIUM",2604361,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/convert-an-array-into-a-2d-array-with-conditions/","Convert an Array Into a 2D Array With Conditions","HASH TABLE","MEDIUM",268090,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-almost-equal-pairs-i/","Count Almost Equal Pairs I","HASH TABLE","MEDIUM",78630,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-almost-equal-pairs-ii/","Count Almost Equal Pairs II","HASH TABLE","HARD",35412,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-anagrams/","Count Anagrams","HASH TABLE","HARD",58703,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-array-pairs-divisible-by-k/","Count Array Pairs Divisible by K","HASH TABLE","HARD",80866,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-artifacts-that-can-be-extracted/","Count Artifacts That Can Be Extracted","HASH TABLE","MEDIUM",42029,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-beautiful-substrings-i/","Count Beautiful Substrings I","HASH TABLE","MEDIUM",49632,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-beautiful-substrings-ii/","Count Beautiful Substrings II","HASH TABLE","HARD",31826,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-caesar-cipher-pairs/","Count Caesar Cipher Pairs","HASH TABLE","MEDIUM",54075,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-cells-in-overlapping-horizontal-and-vertical-substrings/","Count Cells in Overlapping Horizontal and Vertical Substrings","HASH TABLE","MEDIUM",29183,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-common-words-with-one-occurrence/","Count Common Words With One Occurrence","HASH TABLE","EASY",160243,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-complete-subarrays-in-an-array/","Count Complete Subarrays in an Array","HASH TABLE","MEDIUM",233964,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-complete-substrings/","Count Complete Substrings","HASH TABLE","HARD",39948,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-connected-components-in-lcm-graph/","Count Connected Components in LCM Graph","HASH TABLE","HARD",19639,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-covered-buildings/","Count Covered Buildings","HASH TABLE","MEDIUM",181015,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-distinct-numbers-on-board/","Count Distinct Numbers on Board","HASH TABLE","EASY",111873,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-distinct-subarrays-divisible-by-k-in-sorted-array/","Count Distinct Subarrays Divisible by K in Sorted Array","HASH TABLE","HARD",22578,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-elements-with-maximum-frequency/","Count Elements With Maximum Frequency","HASH TABLE","EASY",551890,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-good-meals/","Count Good Meals","HASH TABLE","MEDIUM",171786,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-largest-group/","Count Largest Group","HASH TABLE","EASY",255975,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-lattice-points-inside-a-circle/","Count Lattice Points Inside a Circle","HASH TABLE","MEDIUM",59401,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-nice-pairs-in-an-array/","Count Nice Pairs in an Array","HASH TABLE","MEDIUM",289121,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-number-of-bad-pairs/","Count Number of Bad Pairs","HASH TABLE","MEDIUM",351952,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-number-of-distinct-integers-after-reverse-operations/","Count Number of Distinct Integers After Reverse Operations","HASH TABLE","MEDIUM",133529,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-number-of-nice-subarrays/","Count Number of Nice Subarrays","HASH TABLE","MEDIUM",734855,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-number-of-pairs-with-absolute-difference-k/","Count Number of Pairs With Absolute Difference K","HASH TABLE","EASY",292664,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-number-of-trapezoids-i/","Count Number of Trapezoids I","HASH TABLE","MEDIUM",249061,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-number-of-trapezoids-ii/","Count Number of Trapezoids II","HASH TABLE","HARD",147102,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-odd-letters-from-number/","Count Odd Letters from Number","HASH TABLE","EASY",1909,,"LOCKED",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-of-interesting-subarrays/","Count of Interesting Subarrays","HASH TABLE","MEDIUM",162168,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-of-substrings-containing-every-vowel-and-k-consonants-i/","Count of Substrings Containing Every Vowel and K Consonants I","HASH TABLE","MEDIUM",81998,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-of-substrings-containing-every-vowel-and-k-consonants-ii/","Count of Substrings Containing Every Vowel and K Consonants II","HASH TABLE","MEDIUM",287134,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-pairs-that-form-a-complete-day-i/","Count Pairs That Form a Complete Day I","HASH TABLE","EASY",102398,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-pairs-that-form-a-complete-day-ii/","Count Pairs That Form a Complete Day II","HASH TABLE","MEDIUM",114763,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
"https://leetcode.com/problems/count-residue-prefixes/","Count Residue Prefixes","HASH TABLE","EASY",74201,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-23T20:28:18.563Z
